"LIMIT_BAL","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default","AGE_GROUP_35_50","AGE_GROUP_50_65","AGE_GROUP_Over_65","SEX_2","EDUCATION_1","EDUCATION_2","EDUCATION_3","EDUCATION_4","EDUCATION_5","EDUCATION_6","MARRIAGE_1","MARRIAGE_2","MARRIAGE_3"
500000,-2,-2,0,-2,-2,-2,22520,1110,79243,0,4580,0,1110,79243,0,4580,0,1380,0,1,0,0,0,0,1,0,0,0,0,1,0,0
300000,1,-1,0,0,0,0,5256,2491,3523,6355,5055,-445,4000,2000,3000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
80000,0,0,0,0,-1,-1,41444,14262,14631,8592,1425,88516,1306,1500,1500,1425,88516,3300,0,1,0,0,1,0,1,0,0,0,0,0,1,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
50000,0,0,0,0,0,0,45422,46291,16118,14237,14381,16026,1916,1243,1492,636,2000,2000,0,1,0,0,0,0,1,0,0,0,0,1,0,0
150000,-2,-2,-2,-2,-2,-2,1736,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
50000,0,0,0,0,0,0,50677,76727,78937,50205,30506,29860,4000,4695,2300,2500,2000,3000,0,1,0,0,0,0,1,0,0,0,0,0,1,0
90000,0,0,0,0,0,0,39664,24589,22677,20842,20545,20989,1657,1676,1554,805,846,651,0,0,0,0,1,0,1,0,0,0,0,1,0,0
230000,0,0,-2,-1,0,0,4908,0,0,51750,51295,53257,0,0,52066,2000,3000,3000,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20000,-2,-2,0,-2,-2,-2,990,2990,790,1590,2359,2780,2990,790,1590,2359,2780,1200,0,0,1,0,0,0,1,0,0,0,0,1,0,0
50000,0,0,2,0,0,0,51083,50043,98450,48689,19773,19931,3500,1000,2000,900,900,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0
100000,0,0,0,0,0,0,100544,101167,101007,97862,79099,79812,4511,3711,3685,2797,2897,3046,1,0,0,0,0,1,0,0,0,0,0,0,1,0
230000,-1,2,-1,-1,0,-1,6155,5650,3004,4200,1400,4222,500,3004,4200,0,4222,4649,1,0,0,0,1,0,0,1,0,0,0,0,1,0
80000,-2,-2,-2,-2,-2,-2,210,-2,926,-1,401,0,0,928,0,402,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
70000,0,0,0,0,0,0,8878,10077,11203,11320,11487,11895,1500,1600,600,500,600,2600,0,0,0,0,1,1,0,0,0,0,0,0,1,0
380000,-1,0,0,0,0,0,91806,100291,108245,109006,117195,121246,10000,10000,10000,10001,6000,38000,0,0,0,0,1,1,0,0,0,0,0,0,1,0
130000,1,2,0,0,0,-1,162757,143233,130477,99119,101535,89883,5,6000,5000,5000,100207,1622,1,0,0,0,0,1,0,0,0,0,0,1,0,0
250000,-1,-1,-1,0,-1,-1,326,326,652,326,326,38783,326,652,0,326,326,326,1,1,0,0,1,1,0,0,0,0,0,1,0,0
290000,-1,-1,-1,-1,-1,-1,1994,390,390,390,390,780,390,390,390,390,780,568,0,1,0,0,1,0,0,1,0,0,0,1,0,0
90000,2,2,2,2,0,0,86014,92898,92860,88533,90942,88813,8300,2400,1000,4000,3600,4000,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20000,0,0,0,0,0,0,11156,13263,13357,14427,14894,38783,2300,1300,1300,700,600,600,0,0,1,0,1,0,1,0,0,0,0,1,0,0
200000,0,0,0,0,0,0,29327,30536,47133,32909,34058,35056,2000,2000,2000,2000,1700,1600,0,0,0,0,1,0,1,0,0,0,0,1,0,0
170000,-1,-1,-1,-1,-1,-1,8433,644,7567,0,499,576,644,7567,0,499,576,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
200000,-2,-2,-1,-1,-2,-2,0,0,798,0,307,497,0,798,0,307,497,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
220000,1,-2,-2,-2,-1,-1,0,0,0,0,5889,300,0,0,0,5889,300,165,0,0,1,0,1,1,0,0,0,0,0,1,0,0
30000,0,0,0,0,0,0,24065,25660,26257,27641,29335,10493,2005,2000,5050,2000,1000,1000,1,1,0,0,0,0,1,0,0,0,0,0,1,0
300000,0,-1,-1,-1,-1,-1,13713,14547,13328,20714,13054,12632,15003,13539,20714,13054,12636,12700,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30000,-1,2,-1,2,-1,0,4743,390,1000,543,18127,23563,390,1000,3,20077,10000,1854,0,0,1,0,1,1,0,0,0,0,0,1,0,0
30000,0,0,0,2,2,0,16098,17130,18621,19017,18571,19264,1597,2088,1000,0,1001,380,1,1,0,0,0,1,0,0,0,0,0,0,1,0
30000,1,2,2,2,0,0,20214,19596,21972,21321,21897,22395,0,5800,0,4738,1000,2000,1,1,0,0,0,1,0,0,0,0,0,1,0,0
50000,0,0,0,0,0,0,25277,27209,23740,19448,19594,19762,3000,3014,684,1000,713,677,0,1,0,0,0,1,0,0,0,0,0,0,1,0
500000,0,0,0,0,0,0,87206,90487,19892,20377,32177,41677,5303,10000,1200,12000,10000,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
500000,-2,-2,-2,-2,-2,-2,3220,0,15040,35498,19508,21199,0,15040,35498,19508,21199,10894,1,1,0,0,1,1,0,0,0,0,0,1,0,0
190000,0,0,0,0,0,0,146034,142003,135885,102718,68604,45976,5704,4305,2800,2366,2066,96264,0,1,0,0,1,0,0,0,0,0,1,1,0,0
270000,2,2,2,2,2,2,258442,263195,268769,263144,273783,239278,10350,11000,0,16002,111,8100,1,1,0,0,0,0,0,1,0,0,0,0,1,0
150000,-1,-1,-1,0,-1,-1,3415,2419,1541,1345,23018,1989,2425,1541,4,23087,1996,4010,0,0,0,0,0,1,0,0,0,0,0,0,1,0
90000,0,0,-1,-1,0,-1,2381,2908,1051,2422,1051,1051,1800,1052,2422,0,1051,83573,0,0,0,0,0,0,1,0,0,0,0,0,1,0
50000,0,0,0,0,0,0,6514,7513,9981,10442,10496,10933,1500,3000,1000,600,1000,404,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50000,-1,-1,-1,-1,-1,-1,4166,2859,1452,1190,543,920,2859,1452,1190,543,920,534,0,0,0,0,1,0,1,0,0,0,0,0,1,0
220000,0,0,0,0,0,0,52593,65221,73395,81697,57517,58920,15000,10000,10000,5000,1776,10000,0,0,0,0,1,1,0,0,0,0,0,1,0,0
480000,0,0,-1,0,0,-1,75834,-105,37649,45469,20020,3167,105,37754,32970,8000,3167,10981,0,0,0,0,1,1,0,0,0,0,0,0,1,0
100000,0,0,0,0,0,0,96707,89842,82669,70018,57847,43618,4070,4025,2511,1523,1292,1236,0,1,0,0,1,0,1,0,0,0,0,0,1,0
410000,0,0,0,0,0,0,407873,412650,415917,389659,342329,344974,18026,18026,14095,4738,15026,13026,0,1,0,0,1,0,1,0,0,0,0,1,0,0
270000,-1,-1,-1,-1,-1,0,11489,8874,3567,1556,7952,10794,8874,3567,1556,7952,4000,2000,0,0,0,0,1,0,1,0,0,0,0,1,0,0
50000,0,0,0,0,-1,-1,9610,9132,8681,8039,4952,390,1147,1169,1000,4986,390,390,1,0,0,0,0,0,0,1,0,0,0,0,1,0
170000,0,0,-1,-1,-2,-2,28304,17616,308,0,0,0,4000,308,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
60000,0,0,0,0,0,0,39831,33147,32239,30110,30465,30510,4500,4500,2000,1301,1128,1023,0,0,0,0,1,0,1,0,0,0,0,1,0,0
210000,-1,-1,-2,-2,-1,-1,5811,0,0,0,1243,0,0,0,0,1243,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
90000,0,0,0,2,2,2,56608,57897,63686,65233,66637,67882,2800,7400,3200,2600,2500,2500,0,1,0,0,0,1,0,0,0,0,0,0,1,0
20000,0,0,0,0,0,0,18987,19909,16623,17634,17985,18362,1258,1282,1293,644,667,743,1,1,0,0,0,0,0,1,0,0,0,1,0,0
120000,0,0,0,0,0,0,104801,100502,86478,81902,78616,80307,4000,2960,3833,2855,3000,3000,0,0,0,0,1,0,1,0,0,0,0,0,1,0
60000,-1,-1,-1,-1,-1,-1,264,264,264,264,264,264,264,264,264,264,264,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
230000,1,2,0,0,0,0,232115,225086,222286,222884,220876,221496,22,9005,9037,4738,8018,8100,0,1,0,0,1,0,0,1,0,0,0,1,0,0
300000,0,0,0,0,0,0,51261,108297,75385,76864,124477,192001,8401,4266,3087,49195,70000,7016,0,0,0,0,0,0,0,1,0,0,0,0,1,0
180000,-1,-1,-1,-1,-1,-1,4453,3310,7226,5060,2832,1890,3310,7228,5060,2832,1890,2576,0,1,0,0,0,1,0,0,0,0,0,1,0,0
50000,0,0,0,0,0,0,27963,28715,29381,29140,25022,29608,2001,2001,1014,1006,7004,1003,0,0,0,0,0,0,1,0,0,0,0,0,1,0
90000,0,0,0,0,0,0,91552,88751,54704,37660,32074,18372,55000,5023,5030,11000,9765,10000,0,1,0,0,1,0,1,0,0,0,0,0,0,1
50000,0,0,0,0,0,0,47754,48648,8868,9044,9234,9418,2280,1500,323,335,337,500,0,1,0,0,0,1,0,0,0,0,0,0,1,0
130000,0,0,0,0,0,0,32667,33822,34975,35943,36447,37259,2000,2000,1850,1400,1400,1400,0,1,0,0,1,0,0,1,0,0,0,1,0,0
130000,-1,0,-1,-1,-1,-1,2538,1866,1349,1609,635,849,1177,1349,1609,635,849,2893,0,1,0,0,1,0,1,0,0,0,0,1,0,0
30000,-1,-1,2,-1,3,2,5857,20190,18794,6650,6118,2235,18794,0,6650,0,0,13000,0,0,0,0,0,1,0,0,0,0,0,0,1,0
80000,0,-1,-1,-1,-1,-1,20417,3061,7920,2830,3092,2315,3082,7932,2838,3112,2333,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
80000,0,0,0,0,0,0,81358,69913,71541,42996,54061,55136,3126,3391,3000,2000,1974,2043,0,0,0,0,1,0,1,0,0,0,0,0,1,0
70000,0,0,0,0,0,0,14054,15078,15787,16100,16437,16764,1554,1263,576,596,600,622,0,0,1,0,0,0,0,1,0,0,0,0,1,0
30000,0,0,0,0,0,0,28138,28401,28949,28218,27262,27434,1793,1731,5050,1000,1009,1200,0,1,0,0,0,0,1,0,0,0,0,0,1,0
610000,0,0,0,0,0,0,50724,8723,6245,7089,8059,8666,2134,1210,2000,2000,1666,1500,0,0,0,0,0,0,1,0,0,0,0,1,0,0
150000,0,0,-1,0,0,0,3559,4724,2629,2584,1371,0,1222,2634,1008,506,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
30000,3,2,2,0,0,2,19932,20708,20089,22717,26073,25583,1400,0,3000,5000,0,800,1,0,0,0,0,0,0,1,0,0,0,1,0,0
190000,0,0,0,0,0,0,187777,189420,192058,185995,188649,190700,8300,8900,6700,6699,7400,6900,0,0,0,0,1,0,1,0,0,0,0,1,0,0
200000,0,0,0,0,0,0,181532,179645,180615,180127,166755,167416,8218,7912,6284,6313,6200,6419,0,1,0,0,0,0,0,1,0,0,0,1,0,0
150000,0,0,-2,-2,-2,-2,38675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
320000,-1,-1,-1,-1,-1,-1,6927,10063,1876,396,11256,546,10063,1876,396,11256,546,396,0,0,0,0,0,0,1,0,0,0,0,1,0,0
30000,1,-2,-1,0,-1,0,0,0,12403,17849,4935,6491,0,12403,8359,4935,3000,1000,0,0,0,0,1,0,1,0,0,0,0,1,0,0
50000,1,2,2,2,2,2,10960,10487,13108,12601,13391,14027,0,2800,0,1000,1000,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
230000,0,0,0,0,0,0,38349,39154,39921,40828,37934,38889,1933,1700,1600,1340,1548,1844,0,0,1,0,0,1,0,0,0,0,0,1,0,0
210000,0,0,0,0,0,0,37148,35754,34232,32331,30337,28012,2000,2000,2444,1342,1038,2000,0,0,0,0,1,0,1,0,0,0,0,1,0,0
210000,-2,-2,-2,-2,-2,-2,0,477,971,0,386,0,477,972,0,386,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
130000,0,0,0,3,3,2,101650,106271,119728,121140,117767,115640,4621,15107,5000,0,0,4200,0,0,0,0,1,1,0,0,0,0,0,0,1,0
130000,1,-2,-1,-1,-2,-1,0,0,3726,0,0,1300,0,3726,0,0,1300,5400,0,0,0,0,1,1,0,0,0,0,0,0,1,0
60000,2,2,0,0,0,0,61493,58784,54087,37613,39038,37814,55,2400,1316,2000,1531,1477,0,0,1,0,0,0,1,0,0,0,0,1,0,0
350000,0,0,0,0,0,0,43356,14236,16991,18541,20075,20491,2000,3000,2000,2001,580,677,0,0,0,0,0,1,0,0,0,0,0,0,1,0
50000,0,0,0,-1,0,0,48945,36467,18890,30288,30003,29763,1819,2664,31057,1064,1073,1043,1,0,0,0,1,0,1,0,0,0,0,1,0,0
70000,1,2,2,2,2,2,67065,68358,69670,70918,72165,70755,3000,3000,3000,3000,0,8300,1,0,0,0,0,1,0,0,0,0,0,0,1,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
360000,-1,-1,-1,-2,-1,-1,509,1350,0,0,1713,4819,1363,0,0,1713,4819,6439,1,0,0,0,0,1,0,0,0,0,0,0,1,0
100000,0,0,-1,-1,-1,-1,82323,45756,9187,5408,12920,9656,1000,9187,5408,12920,9656,5182,0,0,0,0,1,0,1,0,0,0,0,0,1,0
300000,0,0,0,0,0,0,183468,180149,168098,181257,175362,179536,10000,6500,20000,7000,7000,7000,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30000,0,0,0,2,0,0,10805,10527,12443,11949,12107,12907,1184,2100,0,500,1000,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
110000,-1,-1,-2,-2,-2,-2,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
330000,-1,0,-1,-1,0,0,933,12663,10151,60841,41945,21183,12701,10183,62619,1945,1183,115647,0,1,0,0,0,0,1,0,0,0,0,1,0,0
50000,0,0,2,0,0,0,30631,30479,28301,26829,27173,26424,5549,0,1200,1500,4824,1142,0,0,0,0,1,0,1,0,0,0,0,0,1,0
230000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
320000,-1,-1,-1,-1,-1,0,3690,3720,4206,15610,10556,11863,3720,4206,15610,10556,8000,5600,0,0,0,0,1,0,1,0,0,0,0,0,1,0
80000,0,0,0,-1,0,0,80855,78074,38360,60060,59322,59973,2800,2700,61400,2312,2800,2800,0,1,0,0,1,0,0,1,0,0,0,1,0,0
140000,0,0,0,0,0,0,112936,117021,107837,96546,95489,97347,6000,5000,3400,3617,3600,3700,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30000,0,0,0,0,0,0,20044,21246,22115,22158,22610,0,1531,1400,443,452,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
50000,0,0,0,0,0,0,50175,49798,50795,50150,9658,10011,1796,2193,2040,330,492,332,0,0,0,0,0,0,1,0,0,0,0,0,1,0
230000,0,0,0,0,0,0,72742,73256,66321,66271,62401,61510,5000,4023,5000,5000,5267,3000,0,1,0,0,1,0,1,0,0,0,0,0,1,0
300000,1,-2,-2,-2,-1,-1,0,0,0,0,150000,0,0,0,0,150000,0,267,0,0,0,0,1,1,0,0,0,0,0,0,1,0
110000,-1,-1,-1,-1,-2,0,1064,2001,3796,0,0,0,2007,3796,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
150000,0,0,0,0,0,0,132214,135140,135263,137540,144786,146379,4414,4700,4306,10006,4822,4112,0,0,0,0,0,0,1,0,0,0,0,1,0,0
280000,2,0,0,0,0,0,185147,132646,137109,135264,133046,126155,5000,10000,5050,5000,5000,5000,1,1,0,0,1,0,1,0,0,0,0,1,0,0
300000,0,0,0,0,0,-2,15003,14469,15200,18000,0,0,5549,1200,3000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
220000,-1,-1,2,-1,0,0,1196,8087,3606,4656,8960,13264,8087,13,4656,5000,5000,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
30000,0,0,0,-1,0,0,118587,89271,91157,30420,30384,29774,6624,3000,31959,1052,1062,1114,0,1,0,0,0,0,0,1,0,0,0,1,0,0
320000,-1,-1,-1,0,-1,-1,7417,7488,24003,10208,22215,7332,8000,25000,0,22500,32516,22000,0,0,0,0,1,1,0,0,0,0,0,1,0,0
140000,1,3,2,2,2,2,17962,17381,18104,17516,18721,18280,5549,1300,0,1500,0,1900,1,0,1,0,1,1,0,0,0,0,0,0,1,0
10000,0,0,0,0,0,0,8579,3714,4158,4654,3080,0,1060,1104,1000,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
150000,0,0,0,0,0,0,41387,40310,42652,42711,43311,48311,2000,3000,1500,1000,5000,176,0,0,0,0,1,1,0,0,0,0,0,0,1,0
210000,-2,-2,-2,-2,-2,-2,11771,13462,17706,0,5646,14793,13462,17706,0,5646,14793,7376,1,1,0,0,1,0,0,1,0,0,0,1,0,0
220000,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,12096,0,1,0,0,1,1,0,0,0,0,0,1,0,0
50000,0,0,0,0,0,0,49772,50261,50630,30192,30297,28541,2082,1726,1013,1061,1135,886,0,1,0,0,1,0,1,0,0,0,0,1,0,0
50000,0,0,0,0,-2,-2,49631,49641,50355,0,0,0,3000,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
120000,0,0,-1,-1,-1,2,5152,4529,890,890,3040,1000,1015,890,890,3040,0,1580,0,0,0,0,1,0,1,0,0,0,0,0,1,0
50000,1,-2,-2,-2,-2,-2,0,-69777,0,0,0,0,0,70000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
50000,0,0,0,0,0,0,36149,38078,36766,30490,26934,28118,3000,10000,5000,1500,2000,2000,1,1,0,0,1,0,0,1,0,0,0,1,0,0
10000,0,0,0,0,0,-2,9791,7052,6816,5210,0,0,1275,2500,1000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
230000,0,-1,-1,-2,-2,-2,6666,6666,0,0,0,0,6666,0,5050,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
210000,1,-2,-2,-1,-1,0,0,0,0,486,836,836,0,0,486,836,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0
240000,2,2,2,2,2,0,191137,210333,206332,214981,194817,186895,24000,0,12014,0,5307,5001,1,0,0,0,1,0,1,0,0,0,0,1,0,0
50000,0,0,0,0,2,2,10682,11694,12819,36424,37029,36303,1194,1319,23924,1500,0,1500,0,0,0,0,1,0,1,0,0,0,0,0,1,0
520000,2,2,0,0,0,0,435924,366194,330211,251920,256512,262474,0,12620,8758,9047,9959,10500,1,1,0,0,0,0,0,1,0,0,0,1,0,0
50000,-1,-1,-1,-1,-1,-1,390,1726,390,390,390,390,1726,390,390,390,390,540,0,0,1,0,0,0,0,1,0,0,0,0,1,0
180000,0,0,0,0,0,0,173267,174590,175233,106288,28089,178719,8100,5299,3305,5040,160719,7000,0,1,0,0,0,1,0,0,0,0,0,1,0,0
170000,0,0,0,0,0,0,106667,103955,85601,82963,58547,57080,3458,3426,2711,1779,1940,2000,0,0,0,0,1,0,1,0,0,0,0,0,1,0
80000,0,0,0,0,3,2,50244,51243,52319,58245,56728,55691,1835,1903,6800,0,0,2100,0,0,0,0,0,0,1,0,0,0,0,0,1,0
360000,3,2,2,-2,-2,-2,2500,2500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
130000,2,3,2,2,0,0,9123,8830,9533,10220,10353,10636,0,1000,1000,600,600,400,1,0,0,0,1,1,0,0,0,0,0,0,1,0
200000,-1,-1,0,-1,-1,-1,5221,6875,5129,14997,2996,5525,6877,5129,17653,2996,6143,3538,0,1,0,0,1,1,0,0,0,0,0,1,0,0
300000,1,-1,2,0,0,0,-165580,324392,296931,30355,26771,23737,505000,331,1070,17771,18000,16079,0,1,0,0,0,0,1,0,0,0,0,1,0,0
140000,0,0,0,0,0,0,87713,88906,88736,91287,91057,91538,5000,5000,5000,5000,3500,3500,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20000,0,0,0,2,0,0,17235,18253,20858,20202,18950,17709,1610,3215,0,780,640,1400,0,1,0,0,1,0,0,1,0,0,0,1,0,0
140000,0,0,0,0,0,0,26187,28431,26141,24958,27574,27151,3000,2000,2000,3000,1661,3500,0,0,0,0,1,1,0,0,0,0,0,1,0,0
50000,1,2,2,0,0,2,12884,14382,13859,14032,14852,14464,2000,0,700,1200,0,1365,1,0,0,0,1,1,0,0,0,0,0,0,1,0
260000,0,0,0,0,0,0,56050,52079,52083,46703,47500,45030,6000,6000,5000,5000,4000,5000,0,0,0,0,1,1,0,0,0,0,0,0,1,0
80000,0,0,0,0,0,0,75454,77738,77235,76835,34751,0,4100,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
90000,0,0,0,0,0,0,10635,10889,10953,11155,15210,19425,3007,3000,3000,5000,6000,8000,0,0,1,0,0,0,1,0,0,0,0,1,0,0
30000,2,2,2,2,2,2,20732,21451,20808,21761,22762,23139,1347,0,1300,1500,900,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
240000,0,0,0,0,0,0,233918,235404,236564,241075,146440,132290,8357,10001,10000,10000,5000,20000,0,0,1,0,1,0,0,0,1,0,0,1,0,0
40000,2,2,0,0,0,0,36650,29541,26190,26710,27274,29551,0,1435,955,993,2734,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
140000,0,0,0,0,0,0,138119,137950,140254,139679,141748,142174,6600,6500,5100,5300,6000,5000,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20000,1,5,4,5,4,3,18378,17797,19225,18644,18063,17491,0,2000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
320000,0,0,0,0,0,0,158942,155925,126767,114110,109637,95850,5057,4606,5800,3375,3324,2500,0,0,0,0,1,0,1,0,0,0,0,1,0,0
20000,0,0,-2,-2,-2,-2,16320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
200000,-2,-2,-2,-2,-2,-2,3659,1710,5033,1125,1088,4469,1718,5069,1130,1093,4491,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
20000,2,0,0,-1,-1,-1,19597,35869,9066,309,3019,16496,1503,2036,309,3100,16890,500,0,1,0,0,0,0,1,0,0,0,0,0,1,0
120000,2,0,0,0,0,0,52053,52592,53748,54858,56445,58032,2000,2000,2000,2500,2500,2500,1,0,0,0,0,1,0,0,0,0,0,0,1,0
230000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0
180000,0,0,0,0,0,0,88545,90403,47133,94082,96050,97963,3279,3343,3366,3483,3507,3628,0,0,1,0,1,0,0,0,0,1,0,1,0,0
170000,-1,-1,-1,-1,-1,-1,415,415,415,415,1215,1390,415,415,415,1215,1390,1215,0,1,0,0,1,0,1,0,0,0,0,1,0,0
250000,-2,-2,-2,-2,-2,-2,8996,49202,7966,3470,3128,38783,18069,7966,3470,3128,2966,3419,0,1,0,0,0,0,1,0,0,0,0,1,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
90000,2,0,0,2,0,0,89346,89466,93755,89706,89221,91596,4100,8245,0,3450,7200,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
500000,1,-2,-2,-2,-2,-2,0,0,0,0,0,200,0,0,0,0,4824,159200,0,1,0,0,1,1,0,0,0,0,0,1,0,0
230000,0,0,2,2,0,0,11343,17143,17150,15298,18378,18281,7000,1249,0,4000,1000,3000,0,0,0,0,0,0,1,0,0,0,0,0,1,0
100000,3,2,2,2,0,-1,94471,92058,97624,94316,2065,0,0,8806,0,2065,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
60000,0,0,0,0,0,0,18220,18743,17624,17457,21386,4340,1553,1200,349,5345,0,316,1,0,0,0,1,1,0,0,0,0,0,0,1,0
120000,0,0,2,0,0,0,105169,109456,105810,98712,84856,70059,8000,3000,4100,4000,3600,2000,1,0,0,0,1,1,0,0,0,0,0,0,1,0
50000,0,0,0,-1,0,0,51274,50474,49724,48437,18712,19129,4175,41000,51705,700,718,700,0,0,0,0,0,0,1,0,0,0,0,0,1,0
60000,-2,-2,-2,-2,-2,-2,17873,5959,2933,2933,4933,1983,3000,1000,0,2000,0,13072,0,0,0,0,1,1,0,0,0,0,0,0,1,0
50000,0,0,0,0,0,0,43127,44413,45697,46873,47188,48532,2000,2000,2000,2000,2000,2000,1,1,0,0,0,0,0,1,0,0,0,1,0,0
260000,0,0,0,0,0,0,52079,52083,46703,47500,45030,48249,6000,5000,5000,4000,5000,5000,0,0,0,0,0,1,0,0,0,0,0,0,1,0
170000,-2,-2,-2,-2,-2,-1,6115,868,2687,2885,2092,36612,872,2700,2899,2102,101556,8496,0,1,0,0,0,0,0,1,0,0,0,1,0,0
30000,1,-2,-2,-1,3,2,-2221,-8152,-4220,30821,30071,28767,0,0,35821,0,0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0
110000,1,2,0,0,0,0,112875,108481,108418,105373,71733,61020,0,4308,3196,2536,2322,2001,0,1,0,0,0,0,1,0,0,0,0,1,0,0
20000,-1,0,0,0,0,0,19681,19968,19261,20184,17016,15725,1313,1481,1404,0,0,822,0,1,0,0,1,0,0,1,0,0,0,0,1,0
20000,2,2,2,0,0,0,16509,19116,18028,18200,16844,18082,2906,0,1250,594,3000,819,1,0,0,0,0,0,0,1,0,0,0,0,1,0
400000,0,0,0,0,0,0,372724,394443,398634,210628,203102,85374,28000,14547,8078,6500,5000,3012,0,0,0,0,0,0,1,0,0,0,0,1,0,0
80000,2,0,0,2,0,0,9928,11446,13150,13233,13663,13994,2000,2200,600,650,700,1449,1,0,0,0,0,0,1,0,0,0,0,0,1,0
80000,-1,-1,-1,-1,-1,-1,725,2959,1838,2899,1376,1320,2968,1838,2899,1376,1320,1107,0,0,0,0,1,0,1,0,0,0,0,0,1,0
80000,0,0,0,-1,0,0,62636,61808,22227,48215,45618,37799,5000,4000,50012,10000,10000,7177,1,0,0,0,1,0,0,1,0,0,0,1,0,0
100000,0,0,0,0,0,-1,9728,11099,8761,8289,6980,5571,5000,1333,3000,3000,5571,5149,0,0,0,0,1,0,0,1,0,0,0,1,0,0
420000,0,0,0,0,0,0,79899,82012,84079,85614,87053,88657,3391,3427,2909,2877,2976,2686,0,1,0,0,1,1,0,0,0,0,0,0,1,0
50000,0,0,0,0,0,0,49330,49547,49740,50275,20089,19964,2150,2100,2097,1289,712,713,0,0,0,0,1,0,1,0,0,0,0,1,0,0
120000,0,0,0,0,0,0,30101,31281,30180,30471,31110,31728,2000,2000,1090,1129,1135,1200,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30000,0,0,0,0,0,0,22987,22298,22352,23221,24339,25943,2500,2000,1500,4000,2000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
